datetime,NOX,NO,NO2,SO2,H2S,Benzene,Toluene,Ethylbenzene,PM1 FIDAS,PM2.5 FIDAS,PM4 FIDAS,PM10 FIDAS,TSP FIDAS
2023-09-24 21:55:00,1.4544933329053373,0.330309235383429,1.1498582589597943,0.2614338165514284,0.4166666666666667,2.4000000000000004,9.24,1.92,0.554184987165838,0.609183059514954,0.9096807352032911,1.2218035848695157,1.598285331222182
2023-09-24 22:00:00,1.3966044911130795,0.3640380572708147,1.0287297070483026,0.2680117653523948,0.4166666666666667,0.03900000000000001,0.1506179272198366,1.92,0.5499463610207818,0.602966831591921,0.9062987586883257,1.2149485585818027,1.5908350008721837
2023-09-24 22:05:00,1.3505624966254255,0.369994476099454,0.9751085589189752,0.2694884691971997,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5499463610207818,0.602966831591921,0.9062987586883257,1.2149485585818027,1.5908350008721837
2023-09-24 22:10:00,1.3162149530915845,0.3862479779441361,0.9155321356261805,0.2812245160879663,0.26348090711870586,2.4000000000000004,9.24,1.92,0.5499463610207818,0.602966831591921,0.9062987586883257,1.2149485585818027,1.5908350008721837
2023-09-24 22:15:00,1.2592479786641126,0.3904026081629599,0.8576400050571988,0.265217009360838,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5446613626832731,0.5893589738011971,0.8734104189898355,1.1654193451286108,1.5004665940966497
2023-09-24 22:20:00,1.3854249318147975,0.3700287019062527,1.0073856202286835,0.2742254795652957,0.4166666666666667,2.4000000000000004,9.24,1.92,0.5446613626832731,0.5893589738011971,0.8734104189898355,1.1654193451286108,1.5004665940966497
2023-09-24 22:25:00,1.4279614627081274,0.360177268802792,1.0653628668503006,0.4166666666666667,0.26142691559384795,2.4000000000000004,9.24,1.92,0.5446613626832731,0.5893589738011971,0.8734104189898355,1.1654193451286108,1.5004665940966497
2023-09-24 22:30:00,1.320405912412748,0.3543867901778776,0.975540444037851,0.27101693243418745,0.26571041591658107,0.03624913792078372,0.1365365885028625,1.92,0.535956154923143,0.578013840664737,0.8601798881629353,1.218366119029908,1.6717057157286985
2023-09-24 22:35:00,1.4397582799122814,0.3883751269663812,1.0254405751490614,0.2794042942983389,0.4166666666666667,2.4000000000000004,9.24,1.92,0.535956154923143,0.578013840664737,0.8601798881629353,1.218366119029908,1.6717057157286985
2023-09-24 22:40:00,1.405070827679206,0.3925461506436027,0.9860837004268589,0.26390063371887984,0.2627915453320559,2.4000000000000004,9.24,1.92,0.535956154923143,0.578013840664737,0.8601798881629353,1.218366119029908,1.6717057157286985
2023-09-24 22:45:00,1.2446592221223232,0.35250561456508644,0.909285265329261,0.28122460745234407,0.2627941042100298,2.4000000000000004,9.24,1.92,0.525281829116523,0.5487039274508613,0.8155710637338723,1.0935292634401697,1.3997856978837868
2023-09-24 22:50:00,1.3629168607240427,0.3412593668797061,1.0404053564918512,0.26801183725380084,0.2627966633253874,2.4000000000000004,9.24,1.92,0.525281829116523,0.5487039274508613,0.8155710637338723,1.0935292634401697,1.3997856978837868
2023-09-24 22:55:00,1.339998631126264,0.32517501351505707,1.0514690635118893,0.26263931426570924,0.4166666666666667,2.4000000000000004,9.24,1.92,0.525281829116523,0.5487039274508613,0.8155710637338723,1.0935292634401697,1.3997856978837868
2023-09-24 23:00:00,1.1030686155373255,0.31016969044551385,0.8620765084068706,0.26390064649766093,0.26422994151474816,0.03624913792078372,0.12602285507002292,1.92,0.5163729272531626,0.5294109934634905,0.7870993838137595,1.0484393163173538,2.0833333333333335
2023-09-24 23:05:00,1.070169998184647,0.3183778159765372,0.8156849023807543,0.2742255615495912,0.2697686635693731,2.4000000000000004,9.24,1.92,0.5163729272531626,0.5294109934634905,0.7870993838137595,1.0484393163173538,2.0833333333333335
2023-09-24 23:10:00,1.1886640114899913,0.3413007229049073,0.8788773998654578,0.2759039294472475,0.26893088035935275,2.4000000000000004,9.24,1.92,0.5163729272531626,0.5294109934634905,0.7870993838137595,1.0484393163173538,2.0833333333333335
